35,2,137.00,1.00,61.00,57.00,1,-1,-1,-1
36,2,133.00,1.00,61.00,55.00,1,-1,-1,-1
37,2,124.00,1.00,78.00,53.00,1,-1,-1,-1
38,2,123.75,1.25,78.92,57.83,1,-1,-1,-1
39,2,123.50,1.50,79.83,62.67,1,-1,-1,-1
40,2,123.25,1.75,80.75,67.50,1,-1,-1,-1
41,2,123.00,2.00,81.67,72.33,1,-1,-1,-1
42,2,122.75,2.25,82.58,77.17,1,-1,-1,-1
43,2,122.50,2.50,83.50,82.00,1,-1,-1,-1
44,2,122.25,2.75,84.42,86.83,1,-1,-1,-1
45,2,122.00,3.00,85.33,91.67,1,-1,-1,-1
46,2,121.75,3.25,86.25,96.50,1,-1,-1,-1
47,2,121.50,3.50,87.17,101.33,1,-1,-1,-1
48,2,121.25,3.75,88.08,106.17,1,-1,-1,-1
49,2,121.00,4.00,89.00,111.00,1,-1,-1,-1
50,2,121.73,7.33,87.87,112.80,1,-1,-1,-1
51,2,122.47,10.67,86.73,114.60,1,-1,-1,-1
52,2,123.20,14.00,85.60,116.40,1,-1,-1,-1
53,2,123.93,17.33,84.47,118.20,1,-1,-1,-1
54,2,124.67,20.67,83.33,120.00,1,-1,-1,-1
55,2,125.40,24.00,82.20,121.80,1,-1,-1,-1
56,2,126.13,27.33,81.07,123.60,1,-1,-1,-1
57,2,126.87,30.67,79.93,125.40,1,-1,-1,-1
58,2,127.60,34.00,78.80,127.20,1,-1,-1,-1
59,2,128.33,37.33,77.67,129.00,1,-1,-1,-1
60,2,129.07,40.67,76.53,130.80,1,-1,-1,-1
61,2,129.80,44.00,75.40,132.60,1,-1,-1,-1
62,2,130.53,47.33,74.27,134.40,1,-1,-1,-1
63,2,131.27,50.67,73.13,136.20,1,-1,-1,-1
64,2,132.00,54.00,72.00,138.00,1,-1,-1,-1
65,2,131.85,57.54,72.92,136.85,1,-1,-1,-1
66,2,131.69,61.08,73.85,135.69,1,-1,-1,-1
67,2,131.54,64.62,74.77,134.54,1,-1,-1,-1
68,2,131.38,68.15,75.69,133.38,1,-1,-1,-1
69,2,131.23,71.69,76.62,132.23,1,-1,-1,-1
70,2,131.08,75.23,77.54,131.08,1,-1,-1,-1
71,2,130.92,78.77,78.46,129.92,1,-1,-1,-1
72,2,130.77,82.31,79.38,128.77,1,-1,-1,-1
73,2,130.62,85.85,80.31,127.62,1,-1,-1,-1
74,2,130.46,89.38,81.23,126.46,1,-1,-1,-1
75,2,130.31,92.92,82.15,125.31,1,-1,-1,-1
76,2,130.15,96.46,83.08,124.15,1,-1,-1,-1
77,2,130.00,100.00,84.00,123.00,1,-1,-1,-1
78,2,129.58,103.75,84.58,121.00,1,-1,-1,-1
79,2,129.17,107.50,85.17,119.00,1,-1,-1,-1
